authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Mckee, G.","31.9295357, 26.1782655, 31.9295357, 26.1782655",gmckee,"Point representing the location of the mortuary temple of Senwosret III, derived from an OpenStreetMap Node after Wegner 2007.",temple-2,"{""type"": ""Point"", ""coordinates"": [31.9295357, 26.1782655]}",mortuary-temple-of-senwosret-iii,precise,representative,-1640,-2010,26.1782655,"26.1782655,31.9295357",31.9295357,,M,middle-kingdom-egypt,"-2010.0,-1640.0",OSM location of the mortuary temple of Senwosret III,temple-2,,settlement,Gevele,,370,"station,"
"Becker, J.","12.5026935, 41.866164, 12.5034819, 41.8667021",jbecker,Location based on OpenStreetMap,"tomb,","{""type"": ""Polygon"", ""coordinates"": [[[12.5031161, 41.866164], [12.5026935, 41.8664619], [12.5028226, 41.866601], [12.5029588, 41.8667021], [12.5032508, 41.8666405], [12.5034819, 41.8663238], [12.5031161, 41.866164]]]}",osm-location-of-tomb-of-priscilla,precise,representative,300,-30,41.86643871,"41.8664387101,12.5030935914",12.50309359,,R,roman,"-30.0,300.0",OSM location of Tomb of Priscilla,tomb,,river,Madra Ã‡ay,,330,"temple-2,"
"Elliott, T.","1.0752212, 44.1016321, 1.0755615, 44.1017962",thomase,Location based on OpenStreetMap,church-2,"{""type"": ""Polygon"", ""coordinates"": [[[1.0753458, 44.1016321], [1.0752496, 44.1016481], [1.0752248, 44.1017036], [1.0752234, 44.1017093], [1.0752212, 44.1017509], [1.0752224, 44.1017556], [1.0752352, 44.1017709], [1.0754199, 44.1017909], [1.0755524, 44.1017962], [1.0755558, 44.1017746], [1.0755615, 44.1017376], [1.0754441, 44.1016427], [1.0753458, 44.1016321]]]}",osm-location-of-the-aglise-saint-martin-at-moissac,precise,representative,1599,1300,44.10172479,"44.1017247897,1.07538358019",1.07538358,,FFS,"fourteenth-ce,fifteenth-ce,sixteenth-ce","1300.0,1599.0",OSM Location of the Ã‰glise Saint-Martin at Moissac,church-2,638776,theatre,,,299,"tomb,"
"Becker, J.","12.8931357, 41.8395691, 12.8931357, 41.8395691",jbecker,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [12.8931357, 41.8395691]}",location-of-temple-of-fortuna-primigenia,precise,representative,300,-330,41.8395691,"41.8395691,12.8931357",12.8931357,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Temple of Fortuna Primigenia,temple-2,520998,"circus, monument",,820631036,630,"church-2,"
"Gillies, S., J. Becker","35.2353407, 31.7782502, 35.2353407, 31.7782502",sgillies,"Representative point derived from OpenStreetMap on the northern edge of the Dome of the Rock, at the site of the First and Second Temples. Destroyed in 70 A.D. during the Roman siege.","temple-2,","{""type"": ""Point"", ""coordinates"": [35.2353407, 31.7782502]}",herods-temple,precise,representative,300,-330,31.7782502,"31.7782502,35.2353407",35.2353407,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Herod's Temple ,temple-2,,fort,,,630,"temple-2,"
"Prins, A.","36.3066092134, 33.5115869354, 36.3066092134, 33.5115869354",adamp,"Location of the Great Mosque of the Umayyads in the Ancient City of Damascus. Coordinates determined by eye in Google Earth in November 2012, following description in UNESCO World Heritage List.","mosque,","{""type"": ""Point"", ""coordinates"": [36.3066092133522, 33.51158693541351]}",the-great-mosque-of-the-umayyads,precise,representative,750,661,33.51158694,"33.5115869354,36.3066092134",36.30660921,UWHS,U,ummayad,"661.0,750.0",The Great Mosque of the Umayyads,mosque,570122,temple-2,,,89,"temple-2,"
"Becker, J.","4.8086553, 44.1358596, 4.8086553, 44.1358596",jbecker,Location based on OpenStreetMap,"theatre,","{""type"": ""Point"", ""coordinates"": [4.8086553, 44.1358596]}",osm-location-of-roman-theater,precise,representative,300,-30,44.1358596,"44.1358596,4.8086553",4.8086553,,R,roman,"-30.0,300.0",OSM Location of Roman theater,theatre,432703,fort,,,330,"mosque,"
"Becker, J.","29.3182822, 36.3563857, 29.3182822, 36.3563857",jbecker,Location based on OpenStreetMap,"theatre,","{""type"": ""Point"", ""coordinates"": [29.3182822, 36.3563857]}",osm-location-of-theater,precise,representative,300,-330,36.3563857,"36.3563857,29.3182822",29.3182822,,H,hellenistic-roman-early-empire,"-330.0,300.0",OSM location of theater,theatre,,settlement-modern,,,630,"theatre,"
"Becker, J.","35.2089239, 33.2706199, 35.2089239, 33.2706199",jbecker,Representative location based on OpenStreetMap. ,circus,"{""type"": ""Point"", ""coordinates"": [35.2089239, 33.2706199]}",osm-location-of-circus,precise,representative,300,-30,33.2706199,"33.2706199,35.2089239",35.2089239,,R,roman,"-30.0,300.0",OSM location of Roman circus,circus,,fort,,,330,"theatre,"
"Lubeck, F., K. Kocian, R. Pradhan, J. Mayfield, A. Rabinowitz, T. Elliott, J. Becker","28.211897, 36.438944, 28.211897, 36.438944","Faith Lubeck, kkocian",The Hellenistic Stadium on the Acropolis of Rhodes ,"stadion,","{""type"": ""Point"", ""coordinates"": [28.211897, 36.438944]}",ancient-stadium,precise,representative,-30,-330,36.438944,"36.438944,28.211897",28.211897,stadium,H,hellenistic-republican,"-330.0,-30.0",Ancient Stadium ,stadion,,quarry,,512867195,300,"circus,"
"Kocian, K., R. Pradhan, F. Lubeck, A. Rabinowitz, J. Becker, J. Mayfield","28.21066, 36.439992, 28.21066, 36.439992",kkocian,The Hellenistic Temple of Apollo Pythios on the Acropolis of the city of Rhodes.,"temple-2,","{""type"": ""Point"", ""coordinates"": [28.21066, 36.439992]}",temple-of-apollo-pythios,precise,representative,-30,-330,36.439992,"36.439992,28.21066",28.21066,"Apollo, temple, dare:feature=temple",H,hellenistic-republican,"-330.0,-30.0",Temple of Apollo Pythios,temple-2,91358,quarry,,,300,"stadion,"
"Elliott, T., J. Becker, S. Gillies","21.630049, 37.637807, 21.630049, 37.637807",thomase,,"temple-2,","{""type"": ""Point"", ""coordinates"": [21.630049, 37.637807]}",center-of-the-temple-of-zeus-at-olympia,precise,central_point,300,-750,37.637807,"37.637807,21.630049",21.630049,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",Center of the Temple of Zeus at Olympia,temple-2,,quarry,,,1050,"temple-2,"
"Becker, J.","-7.9074749, 38.5726955, -7.9074749, 38.5726955",jbecker,Representative location based on OpenStreetMap.,temple-2,"{""type"": ""Point"", ""coordinates"": [-7.9074749, 38.5726955]}",location-of-temple-of-diana,precise,representative,640,-30,38.5726955,"38.5726955,-7.9074749",-7.9074749,,R,roman-early-empire-late-antique,"-30.0,640.0",OSM location of Roman Temple of Ã‰vora,temple-2,413248,city-gate,,,670,"temple-2,"
"Becker, J.","10.2262656, 45.5401195, 10.2262656, 45.5401195",jbecker,Location based on OpenStreetMap,"theatre,","{""type"": ""Point"", ""coordinates"": [10.2262656, 45.5401195]}",osm-location-of-roman-theater,precise,representative,300,-30,45.5401195,"45.5401195,10.2262656",10.2262656,,R,roman,"-30.0,300.0",OSM Location of Roman theater,theatre,413248,city-gate,,,330,"temple-2,"
"Becker, J., T. Elliott","10.228056, 45.539722, 10.228056, 45.539722",jbecker,"Representative point location based on Google Earth imagery with reference to descriptions from Wikipedia and the UNESCO WHL, as well as locations of individual buildings as mapped in OpenStreetMap.",church,"{""type"": ""Point"", ""coordinates"": [10.228056, 45.539722]}",imagery-location-san-salvatore,precise,representative,850,650,45.539722,"45.539722,10.228056",10.228056,UWHS,E,early-byzantine,"650.0,850.0",Imagery Location of San Salvatore monastery,church,,settlement,,,200,"theatre,"
"Becker, J.","53.1670545, 30.1939092, 53.1670545, 30.1939092",jbecker,Location based on OpenStreetMap,"tomb,","{""type"": ""Point"", ""coordinates"": [53.1670545, 30.1939092]}",location-of-tomb-of-cyrus-the-great,precise,representative,-330,-540,30.1939092,"30.1939092,53.1670545",53.1670545,,A,achaemenid-middle-east,"-540.0,-330.0",OSM location of Tomb of Cyrus the Great,tomb,79574,bath,,,210,"church,"
"Becker, J.","13.433056, 46.094167, 13.433056, 46.094167",jbecker,A Longobard complex in Cividale del Friuli.,"church,","{""type"": ""Point"", ""coordinates"": [13.433056, 46.094167]}",imagery-location,precise,representative,1453,640,46.094167,"46.094167,13.433056",13.433056,UWHS,M,mediaeval-byzantine,"640.0,1453.0",Imagery Location of the Gastaldaga area and the Episcopal complex,church,,bridge,"NW Andrapa, over Halys fl.",,813,"tomb,"
"Becker, J.","13.6002483, 37.2882671, 13.6002483, 37.2882671",jbecker,Location based on OpenStreetMap,"cemetery,","{""type"": ""Point"", ""coordinates"": [13.6002483, 37.2882671]}",osm-location,precise,representative,1450,1200,37.2882671,"37.2882671,13.6002483",13.6002483,,L,late-byzantine,"1200.0,1450.0",OSM Location of Byzantine arcosolia,cemetery,857171,bridge,"Eupatoria, over Iris",,250,"church,"
"Becker, J.","12.4312666, 41.8367091, 12.4312666, 41.8367091",jbecker,Location based on OpenStreetMap,cemetery,"{""type"": ""Point"", ""coordinates"": [12.4312666, 41.8367091]}",location-of-catacomb-of-generosa,precise,representative,640,300,41.8367091,"41.8367091,12.4312666",12.4312666,,L,late-antique,"300.0,640.0",OSM location of Catacomb of Generosa,cemetery,,bridge,1 mile S Mirones,,340,"cemetery,"
"Becker, J., R. Horne","12.4854079, 41.8925438, 12.485477, 41.8925898",jbecker,Representative location based on OpenStreetMap,shrine,"{""type"": ""Polygon"", ""coordinates"": [[[12.4854598, 41.8925438], [12.4854079, 41.8925734], [12.4854259, 41.8925898], [12.4854534, 41.8925766], [12.485477, 41.8925652], [12.4854598, 41.8925438]]]}",osm-location-of-sacello-di-venere-cloacina,precise,representative,300,-550,41.89256664,"41.8925666372,12.4854441072",12.48544411,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",OSM location of Sacello di Venere Cloacina,shrine,,bridge,"Ã‡erÃ§i, 9 miles W Dazimon",,850,"cemetery,"
"Becker, J.","12.5150823, 41.8912688, 12.5150823, 41.8912688",jbecker,Representative location based on OpenStreetMap.,"city-gate,","{""type"": ""Point"", ""coordinates"": [12.5150823, 41.8912688]}",location-of-porta-maggiore,precise,representative,2100,-30,41.8912688,"41.8912688,12.5150823",12.5150823,,RLM,"roman,late-antique,modern","-30.0,2100.0",OSM location of Porta Maggiore,city-gate,,unlocated,on Terme Ã‡ay,,2130,"shrine,"
"Becker, J.","31.1353595, 29.9801725, 31.1353595, 29.9801725",jbecker,The Great Pyramid of Khufu. Representative location based on OpenStreetMap.,pyramid,"{""type"": ""Point"", ""coordinates"": [31.1353595, 29.9801725]}",great-pyramid,precise,representative,-2168,-2670,29.9801725,"29.9801725,31.1353595",31.1353595,extant remains,O,old-kingdom-egypt,"-2670.0,-2168.0",OSM location of the Great Pyramid,pyramid,,unlocated,near R. Mzymta?,,502,"city-gate,"
"Elliott, T., J. Becker, S. Gillies","28.7183330221, 37.7042495932, 28.7301256478, 37.7129170161",thomase,Approximate linear extent of the ancient city walls,city-wall,"{""type"": ""Polygon"", ""coordinates"": [[[28.72184906119368, 37.7042495931676, 0.0], [28.7212439854623, 37.7042496149573, 0.0], [28.72088115897461, 37.70427074222707, 0.0], [28.72043953925711, 37.70442524729368, 0.0], [28.71984898558944, 37.70471769724115, 0.0], [28.71931316822013, 37.70525344451525, 0.0], [28.71919417140575, 37.7054718169348, 0.0], [28.7185445416007, 37.70874204349087, 0.0], [28.71838173583765, 37.70966547047871, 0.0], [28.71833302205222, 37.71046732200293, 0.0], [28.7184129342502, 37.71087488476019, 0.0], [28.71867107397104, 37.71129804972422, 0.0], [28.72049674765679, 37.71275301226866, 0.0], [28.72093452976118, 37.71287652367366, 0.0], [28.72158478950453, 37.71291067587195, 0.0], [28.72246222801404, 37.71291701611037, 0.0], [28.72294776670917, 37.71289198650548, 0.0], [28.72332427112507, 37.71283521749541, 0.0], [28.72455000408786, 37.71240408725126, 0.0], [28.72771595580023, 37.71027980223054, 0.0], [28.73012564780541, 37.70814110010107, 0.0], [28.72961311032941, 37.70630059146714, 0.0], [28.72736377056066, 37.70509738148968, 0.0], [28.72571493453319, 37.7047435584855, 0.0], [28.72184906119368, 37.7042495931676, 0.0]]]}",walls,precise,representative,,,37.70843376,"37.7084337594,28.7237135409",28.72371354,,,,,Walls,city-wall,,unlocated,Pontus Polemoniacus inland,,0,"pyramid,"
"Becker, J.","-5.6631319, 43.5457308, -5.6631319, 43.5457308",jbecker,Representative location based on OpenStreetMap,city-wall,"{""type"": ""Point"", ""coordinates"": [-5.6631319, 43.5457308]}",osm-location-of-roman-wall,precise,representative,300,-30,43.5457308,"43.5457308,-5.6631319",-5.6631319,,R,roman,"-30.0,300.0",OSM location of Muralla Romana de Gijon,city-wall,857287,"unlocated, settlement",Sidene,,330,"city-wall,"
"Becker, J.","12.4743943, 41.8866216, 12.4749259, 41.8869434",jbecker,Representative location based on OpenStreetMap.,church-2,"{""type"": ""Polygon"", ""coordinates"": [[[12.4747829, 41.8866216], [12.4743943, 41.8867678], [12.4744971, 41.8869193], [12.4746304, 41.8869434], [12.4749259, 41.8868323], [12.4747829, 41.8866216]]]}",osm-location-of-chiesa-di-santa-maria-dellorto,precise,representative,2100,300,41.88679377,"41.8867937711,12.4746620906",12.47466209,,LMM,"late-antique,mediaeval-byzantine,modern","300.0,2100.0",OSM location of Chiesa di Santa Maria dell'Orto,church-2,,unlocated,"NW Kotyora, just S PerÅŸembe",,1800,"city-wall,"
"Novotny, J., J. Becker","44.4214939, 32.5337869, 44.4214939, 32.5337869",jnovotny,Representative location based on OpenStreetMap.,temple-2,"{""type"": ""Point"", ""coordinates"": [44.4214939, 32.5337869]}",osm-location-of-esagila,precise,representative,-540,-720,32.5337869,"32.5337869,44.4214939",44.4214939,ANE,N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",OSM location of Esagila,temple-2,,unlocated,near Adler,,180,"church-2,"
"Mckee, G.","41.7471272, 40.7854485, 41.7475621, 40.7856833",gmckee,"Polygon representing the location of Ä°ÅŸhan ManastÄ±rÄ±, derived from an OpenStreetMap Way.",church,"{""type"": ""Polygon"", ""coordinates"": [[[41.7473713, 40.7854485], [41.7471464, 40.7854797], [41.7471272, 40.7855901], [41.7471405, 40.7856296], [41.7473212, 40.7856695], [41.7474602, 40.7856833], [41.7475413, 40.7856378], [41.7475621, 40.7855179], [41.7475092, 40.7854621], [41.7473713, 40.7854485]]]}",ishan-manastiri,precise,representative,1923,640,40.78556378,"40.7855637777,41.7473507439",41.74735074,,MLO,"mediaeval-byzantine,late-byzantine,ottoman-empire-2","640.0,1923.0",OSM location of Ä°ÅŸhan ManastÄ±rÄ±,church,,unlocated,on E coast of KÄ±zÄ±l Irmak delta,,1283,"temple-2,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","23.846116, 38.291099, 23.846116, 38.291099",jahlfeldt,"Representative point location, site precision","sanctuary,","{""type"": ""Point"", ""coordinates"": [23.846116, 38.291099]}",dare-location,precise,representative,640,-550,38.291099,"38.291099,23.846116",23.846116,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,sanctuary,,river,Arhavi,,1190,"church,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","22.8955335, 38.6367847, 22.8955335, 38.6367847",jahlfeldt,"Representative point location, site precision","temple-2,","{""type"": ""Point"", ""coordinates"": [22.8955335, 38.6367847]}",dare-location,precise,representative,300,-750,38.6367847,"38.6367847,22.8955335",22.8955335,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARE Location,temple-2,,settlement,"Chkhorotsqu, GEO",,1050,"sanctuary,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","23.220954, 39.017832, 23.220954, 39.017832",jahlfeldt,"Representative point location, village precision",temple-2,"{""type"": ""Point"", ""coordinates"": [23.220954, 39.017832]}",dare-location,precise,representative,640,-750,39.017832,"39.017832,23.220954",23.220954,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,temple-2,,river,Kelasuri GEO,,1390,"temple-2,"
"Iversen RÃ¶nnlund, R., J. Becker, T. Elliott","22.050757, 39.261841, 22.050757, 39.261841",komponisto,"Pan-thessaliote sanctuary, excavated by Theocharis, Pilali-Papasteriou, Papaefthymiou-Papanthimou and Intzesiloglou.","temple-2,sanctuary,","{""type"": ""Point"", ""coordinates"": [22.050757, 39.261841]}",visible-remains-of-sanctuary-of-athena-itonia,precise,representative,640,-2000,39.261841,"39.261841,22.050757",22.050757,,2CHRL,"2nd-millenium-bce,classical,hellenistic-republican,roman,late-antique","-2000.0,640.0",Visible Remains of Sanctuary of Athena Itonia,"temple-2,sanctuary",,people,in GÃ¼mÃ¼ÅŸhane basin,,2640,"temple-2,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","23.255096, 38.318092, 23.255096, 38.318092",jahlfeldt,"Representative point location, site precision","sanctuary,","{""type"": ""Point"", ""coordinates"": [23.255096, 38.318092]}",dare-location,precise,representative,300,-750,38.318092,"38.318092,23.255096",23.255096,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARE Location,sanctuary,91358,fort,,,1050,"temple-2,sanctuary,"
"Diffendale, D., J. Becker","22.37113, 39.29501, 22.37113, 39.29501",diffenda,"Center point of Archaic period tholos tomb of Pharsalos, used until the Hellenistic period.","tomb,","{""type"": ""Point"", ""coordinates"": [22.37113, 39.29501]}",tholos-tomb,precise,"central_point,representative",-30,-550,39.29501,"39.29501,22.37113",22.37113,,CH,"classical,hellenistic-republican","-550.0,-30.0",Imagery location of tholos tomb,tomb,,fort,,,520,"sanctuary,"
"Diffendale, D., J. Becker","22.74234, 39.38925, 22.74234, 39.38925",diffenda,"Center point of foundations of temple of Enodia (or Ennodia), Pherai.",temple-2,"{""type"": ""Point"", ""coordinates"": [22.74234, 39.38925]}",temple-of-enodia,precise,central_point,-30,-550,39.38925,"39.38925,22.74234",22.74234,extant remains,CH,"classical,hellenistic-republican","-550.0,-30.0",Imagery location of Temple of Enodia,temple-2,,villa,,,520,"tomb,"
