authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Becker, J.","36.9968029, 11.5964265, 37.6221653, 12.3052865",jbecker,Representative location based on an OpenStreetMap relation.,"lake,coast,","{""type"": ""Polygon"", ""coordinates"": [[[37.3884603, 11.5964265], [37.3872988, 11.5966097], [37.3474016, 11.6173673], [37.3469372, 11.6176981], [37.2973807, 11.6535779], [37.0939633, 11.8038424], [37.0532795, 11.8362705], [37.0024678, 11.8866693], [36.9986912, 11.8913727], [36.9968029, 11.9016191], [37.0141407, 12.0425103], [37.0352551, 12.1532906], [37.0380017, 12.1615134], [37.0476147, 12.1819852], [37.0651242, 12.213529], [37.0953366, 12.2480886], [37.147865, 12.269728], [37.1523281, 12.2705667], [37.4820897, 12.3052865], [37.4929043, 12.3044479], [37.5035473, 12.2980746], [37.5581356, 12.2316482], [37.5627705, 12.2252731], [37.6180455, 12.1130122], [37.6204487, 12.1031095], [37.6221653, 12.0948849], [37.620792, 12.0849815], [37.6170812, 12.0732543], [37.599787, 12.026617], [37.5734882, 11.9601943], [37.5204671, 11.8403466], [37.4092011, 11.6050321], [37.3947526, 11.5985202], [37.3895426, 11.5965502], [37.3884603, 11.5964265]]]}",osm-location-of-lake-tana-shoreline,precise,representative,2100,1700,11.93386238,"11.9338623764,37.3131040463",37.31310405,,M,modern,"1700.0,2100.0",OSM location of Lake Tana shoreline,"lake,coast",,settlement,Gasr esc-Sceraba,,400,"lake,coast,"
"Becker, J.","18.8746442, 30.0948151, 18.8746442, 30.0948151",jbecker,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [18.8746442, 30.0948151]}",location-of-as-sabkhah-al-kabirah,precise,representative,2100,1700,30.0948151,"30.0948151,18.8746442",18.8746442,,M,modern,"1700.0,2100.0",location of As Sabkhah al Kabirah,lake,,villa,"Gasr Galida, Gasr Kalita",,400,"lake,"
"Becker, J.","10.5109103, 45.4377718, 10.8768975, 45.8848129",jbecker,Location based on OpenStreetMap,lake,"{""type"": ""Polygon"", ""coordinates"": [[[10.6912995, 45.4377718], [10.5701284, 45.4609593], [10.5627803, 45.4627215], [10.5620915, 45.4628906], [10.5578098, 45.4640263], [10.5559906, 45.4645318], [10.5508805, 45.4659948], [10.5485128, 45.466761], [10.5453936, 45.4677824], [10.5158814, 45.492071], [10.5124068, 45.4951093], [10.5120625, 45.4954999], [10.5110676, 45.4986304], [10.5109238, 45.4995593], [10.5109103, 45.4997918], [10.5190206, 45.5999975], [10.5199475, 45.6031621], [10.8390012, 45.8846202], [10.8390244, 45.8846283], [10.8418445, 45.8847912], [10.8429301, 45.8848129], [10.8429638, 45.8848013], [10.8642161, 45.8770635], [10.8649108, 45.8767979], [10.8654556, 45.8765086], [10.8663311, 45.8759308], [10.8663762, 45.8759003], [10.8762642, 45.8686379], [10.876501, 45.868439], [10.876643, 45.8682694], [10.876794, 45.868036], [10.8768919, 45.8677549], [10.8768975, 45.8675336], [10.8761526, 45.8627957], [10.8756326, 45.8610761], [10.7323114, 45.4962018], [10.7321054, 45.4958497], [10.6980608, 45.4407616], [10.6962134, 45.4383596], [10.6912995, 45.4377718]]]}",osm-location-of-lake-garda,precise,representative,2099,2000,45.63003951,"45.6300395054,10.6842868381",10.68428684,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Lake Garda,lake,,settlement,Grevo?,,99,"lake,"
"Becker, J.","8.8586625, 45.9029792, 9.12526, 46.036324",jbecker,Representative location based on OpenStreetMap.,lake,"{""type"": ""Polygon"", ""coordinates"": [[[8.9037106, 45.9029792], [8.9035156, 45.9029909], [8.9023579, 45.9031175], [8.9021159, 45.9031535], [8.9020017, 45.9031771], [8.9016905, 45.9032598], [8.8990282, 45.9045851], [8.8969842, 45.9056912], [8.8968992, 45.9057458], [8.8965936, 45.9059623], [8.8964002, 45.9062035], [8.8602414, 45.9627264], [8.8594172, 45.9640431], [8.8590948, 45.9646033], [8.8586864, 45.9656473], [8.8586625, 45.9657439], [8.8587565, 45.9667624], [8.8606139, 45.9694496], [8.8607448, 45.9696065], [8.8969798, 45.9924887], [8.9065264, 45.9950773], [9.0425533, 46.0246193], [9.1153701, 46.0362184], [9.1158506, 46.0362928], [9.1161094, 46.036324], [9.1162395, 46.0363143], [9.1164332, 46.0362391], [9.1220463, 46.0328456], [9.1229931, 46.0320589], [9.12311, 46.0318949], [9.123526, 46.0310643], [9.1250727, 46.0279612], [9.1252449, 46.0270353], [9.12526, 46.0267779], [9.1249407, 46.0255878], [9.1248681, 46.0254143], [9.1248288, 46.0253809], [8.9804678, 45.9056694], [8.9799986, 45.9054334], [8.9799339, 45.9054081], [8.9793668, 45.905288], [8.9787908, 45.9051862], [8.9785237, 45.905149], [8.9782941, 45.9051261], [8.9763354, 45.9049567], [8.9037106, 45.9029792]]]}",osm-location-of-lago-di-lugano,precise,representative,2100,1700,45.97102521,"45.9710252077,8.96562758746",8.965627587,,M,modern,"1700.0,2100.0",OSM location of Lago di Lugano,lake,,unknown,around Vercelli,,400,"lake,"
"Ã…hlfeldt, J.","9.1765082, 45.9646755, 9.1765082, 45.9646755",jahlfeldt,"Representative point location, village precision",island,"{""type"": ""Point"", ""coordinates"": [9.1765082, 45.9646755]}",dare-location,precise,representative,640,300,45.9646755,"45.9646755,9.1765082",9.1765082,,L,late-antique,"300.0,640.0",DARE Location,island,,river,Mella,,340,"island,"
"Becker, J., R. Horne","9.177088, 45.9642025, 9.177088, 45.9642025",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [9.177088, 45.9642025]}",osm-location,precise,representative,2100,1700,45.9642025,"45.9642025,9.177088",9.177088,,M,modern,"1700.0,2100.0",OSM location of Isola Comacina,island,393469,river,Mincio,"383,570,383,704",400,"island,"
"Becker, J.","9.2542882, 45.7976416, 9.2542882, 45.7976416",jbecker,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [9.2542882, 45.7976416]}",location-of-Eupilis-L,precise,representative,2100,1700,45.7976416,"45.7976416,9.2542882",9.2542882,,M,modern,"1700.0,2100.0",location of Eupilis L.,lake,,region,"around Pedergnaga, S. Paolo",,400,"lake,"
"Becker, J.","9.266667, 46.0, 9.266667, 46.0",jbecker,"coordinates after GeoHack, verified in Google Earth.","lake,","{""type"": ""Point"", ""coordinates"": [9.266667, 46.0]}",location-of-larius-comacinus-l,precise,representative,2100,1700,46,"46,9.266667",9.266667,,M,modern,"1700.0,2100.0",location of Lake Como,lake,,"settlement, fort",Castelseprio,,400,"lake,"
"Becker, J.","8.3999098, 45.7963526, 8.3999098, 45.7963526",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [8.3999098, 45.7963526]}",osm-location,precise,representative,2100,1700,45.7963526,"45.7963526,8.3999098",8.3999098,,M,modern,"1700.0,2100.0",OSM location,island,383653,centuriation,*Forum Germanici,,400,"island,"
"Becker, J.","10.074, 45.721, 10.074, 45.721",jbecker,"coordinates after GeoHack, verified in Google Earth.","lake,","{""type"": ""Point"", ""coordinates"": [10.074, 45.721]}",location-of-sebinnus-l,precise,representative,2100,1700,45.721,"45.721,10.074",10.074,,M,modern,"1700.0,2100.0",location of Lake Iseo,lake,383642,centuriation,Eporedia,,400,"lake,"
"Becker, J.","8.5996895, 45.7253468, 8.5996895, 45.7253468",jbecker,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [8.5996895, 45.7253468]}",location-of-Verbanus-L,precise,representative,2100,1700,45.7253468,"45.7253468,8.5996895",8.5996895,,M,modern,"1700.0,2100.0",location of Verbanus L.,lake,,"unlocated, settlement",,,400,"lake,"
"Becker, J.","39.7108842, 15.3619056, 39.7108842, 15.3619056",jbecker,Location based on OpenStreetMap,"water-open,","{""type"": ""Point"", ""coordinates"": [39.7108842, 15.3619056]}",location-of-adoulitikos-kolpos,precise,representative,2100,1700,15.3619056,"15.3619056,39.7108842",39.7108842,,M,modern,"1700.0,2100.0",location of Adoulitikos Kolpos,water-open,39362,island,Socotra YEM,,400,"water-open,"
"Becker, J.","52.2773862, 12.1797995, 52.2773862, 12.1797995",jbecker,"the modern Abd al Kuri, Yemen. Location based on OpenStreetMap.","island,","{""type"": ""Point"", ""coordinates"": [52.2773862, 12.1797995]}",location-of-Agathokleous-Ins,precise,representative,2100,1700,12.1797995,"12.1797995,52.2773862",52.2773862,,M,modern,"1700.0,2100.0",location of Agathokleous Ins.,island,,settlement,Este,,400,"island,"
"Becker, J.","40.0676066, 15.7455016, 40.0676066, 15.7455016",jbecker,Dahlak Kebir is the largest island of the Dahlak Archipelago. Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [40.0676066, 15.7455016]}",location-of-dahlak-kebir,precise,representative,2100,1700,15.7455016,"15.7455016,40.0676066",40.0676066,,M,modern,"1700.0,2100.0",OSM location of Dahlak Kebir,island,"393,421,383,715",people,,,400,"island,"
"Becker, J.","39.9448966, 15.7270542, 39.9448966, 15.7270542",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [39.9448966, 15.7270542]}",location-of-nakura,precise,representative,2100,1700,15.7270542,"15.7270542,39.9448966",39.9448966,,M,modern,"1700.0,2100.0",OSM location of Nakura,island,,river,upper course of Brenta,967101988,400,"island,"
"Becker, J.","39.5, 19.0, 39.5, 19.0",jbecker,Location based on OpenStreetMap,"water-open,","{""type"": ""Point"", ""coordinates"": [39.5, 19.0]}",location-of-arabicus-sinus-erythr-ae-um-rubrum,precise,representative,2100,1700,19,"19.0,39.5",39.5,,M,modern,"1700.0,2100.0",location of Arabicus Sinus/Erythr(ae)um/Rubrum Mare,water-open,,settlement,Comacchio,,400,"water-open,"
"Becker, J.","47.9999999, 12.0000001, 47.9999999, 12.0000001",jbecker,Location based on OpenStreetMap,"water-open,","{""type"": ""Point"", ""coordinates"": [47.9999999, 12.0000001]}",location-of-aualites-sinus,precise,representative,2100,1700,12.0000001,"12.0000001,47.9999999",47.9999999,,M,modern,"1700.0,2100.0",location of Aualites Sinus,water-open,66908841,settlement,Faenza,,400,"water-open,"
"Becker, J.","64.9999999, 20.0000001, 64.9999999, 20.0000001",jbecker,Location based on OpenStreetMap,"water-open,","{""type"": ""Point"", ""coordinates"": [64.9999999, 20.0000001]}",location-of-azanium-mare-barbarikon-pelagos,precise,representative,2100,1700,20.0000001,"20.0000001,64.9999999",64.9999999,,M,modern,"1700.0,2100.0",OSM location of Arabian Sea ,water-open,,settlement,Ferrara,,400,"water-open,"
"Becker, J.","42.583372, 15.353679, 42.583372, 15.353679",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [42.583372, 15.353679]}",location-of-Camarum-Ins,precise,representative,2100,1700,15.353679,"15.353679,42.583372",42.583372,,M,modern,"1700.0,2100.0",location of Camarum Ins.,island,,unknown,Banu Thaur SAU,,400,"island,"
"Becker, J.","42.166667, 15.05, 42.166667, 15.05",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [42.166667, 15.05]}",location-of-jabal-zebayir,precise,representative,2100,1700,15.05,"15.05,42.166667",42.166667,,M,modern,"1700.0,2100.0",location of Jabal Zebayir,island,1004,river,Livenza,,400,"island,"
"Becker, J.","53.9293594, 12.4805981, 53.9293594, 12.4805981",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [53.9293594, 12.4805981]}",location-of-sokotra-island,precise,representative,2100,1700,12.4805981,"12.4805981,53.9293594",53.9293594,,M,modern,"1700.0,2100.0",OSM location of Sokotra (island),island,,station,near crossing of R. Savio,,400,"island,"
"Becker, J.","41.833333, 15.55, 41.833333, 15.55",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [41.833333, 15.55]}",location-of-jabal-tayr,precise,representative,2100,1700,15.55,"15.55,41.833333",41.833333,,M,modern,"1700.0,2100.0",location of Jabal Tayr,island,,settlement,Damkot? OMN,,400,"island,"
"Becker, J.","80.0, -20.0, 80.0, -20.0",jbecker,"Coordinates after GeoHack, verified in Google Earth 2013.","water-open,","{""type"": ""Point"", ""coordinates"": [80.0, -20.0]}",representative-point-for-indicum-mare,precise,representative,2100,1700,-20,"-20,80",80,,M,modern,"1700.0,2100.0",representative point for Indicum Mare,water-open,550696,settlement,"Parakoila, on Lesbos GRE",,400,"water-open,"
"Becker, J., R. Horne","42.1503457, 15.0787299, 42.1503457, 15.0787299",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [42.1503457, 15.0787299]}",osm-location-of-saba-island,precise,,2100,1700,15.0787299,"15.0787299,42.1503457",42.1503457,,M,modern,"1700.0,2100.0",OSM location of Saba island,island,,water-open,EÄŸri Liman,,400,"island,"
"Becker, J., R. Horne","42.1182418, 15.1705981, 42.1182418, 15.1705981",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [42.1182418, 15.1705981]}",osm-location-of-haycock-island,precise,,2100,1700,15.1705981,"15.1705981,42.1182418",42.1182418,,M,modern,"1700.0,2100.0",OSM location of Haycock island,island,550696,fort,"Phonias, on Lesbos GRE",,400,"island,"
"Becker, J.","39.7582797, 15.4307209, 39.7582797, 15.4307209",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [39.7582797, 15.4307209]}",location-of-Oreine-Ins,precise,representative,2100,1700,15.4307209,"15.4307209,39.7582797",39.7582797,,M,modern,"1700.0,2100.0",location of Oreine Ins.,island,550696,settlement,"Megale Limne, on Lesbos GRE",,400,"island,"
"Becker, J.","48.3870518, 13.9317288, 48.3870518, 13.9317288",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [48.3870518, 13.9317288]}",location-of-sikha-island,precise,representative,2100,1700,13.9317288,"13.9317288,48.3870518",48.3870518,,M,modern,"1700.0,2100.0",location of Sikha (island),island,,mountain,"Tschiftlik, on Lesbos GRE",,400,"island,"
"Becker, J.","41.05, -2.1, 41.05, -2.1",jbecker,coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [41.05, -2.1]}",location-of-pate-island,precise,representative,2100,1700,-2.1,"-2.1,41.05",41.05,,M,modern,"1700.0,2100.0",location of Pate Island,island,,lake,KaragÃ¶l,,400,"island,"
"Becker, J.","40.966667, -2.266667, 40.966667, -2.266667",jbecker,coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [40.966667, -2.266667]}",location-of-manda-island,precise,representative,2100,1700,-2.266667,"-2.266667,40.966667",40.966667,,M,modern,"1700.0,2100.0",location of Manda Island,island,,plain,E Neandria,,400,"island,"
"Becker, J.","40.866667, -2.283333, 40.866667, -2.283333",jbecker,coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [40.866667, -2.283333]}",location-of-lamu-island,precise,representative,2100,1700,-2.283333,"-2.283333,40.866667",40.866667,,M,modern,"1700.0,2100.0",location of Lamu Island,island,,fort,SancaklÄ± Kalesi,,400,"island,"
"Becker, J.","31.8289, 18.5373, 31.8289, 18.5373",jbecker,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [31.8289, 18.5373]}",location-of-jebel-barkal,precise,representative,2100,1700,18.5373,"18.5373,31.8289",31.8289,,M,modern,"1700.0,2100.0",Imagery location of Jebel Barkal,mountain,550944,settlement,KurÅŸunlu Tepe,,400,"mountain,"
"Becker, J.","26.1825564, 38.5025358, 26.2726682, 38.5446963",jbecker,Representative location based on OpenStreetMap.,island,"{""type"": ""Polygon"", ""coordinates"": [[[26.2494939, 38.5025358], [26.2492686, 38.5025694], [26.2458246, 38.5032075], [26.205381, 38.5138998], [26.2031709, 38.5155389], [26.2029107, 38.5157561], [26.1845271, 38.5385862], [26.1830687, 38.5420478], [26.1826637, 38.5432069], [26.1825832, 38.5434838], [26.1825564, 38.5439495], [26.1826315, 38.5443313], [26.1829963, 38.5446586], [26.1833128, 38.5446963], [26.2009564, 38.5427118], [26.2093624, 38.5416418], [26.2239157, 38.5383025], [26.2243341, 38.538185], [26.2375091, 38.5339805], [26.2693111, 38.5230945], [26.2719182, 38.5220663], [26.2722816, 38.5218499], [26.2724117, 38.5217137], [26.2726682, 38.5204542], [26.2726441, 38.5199778], [26.2726156, 38.5198796], [26.2693972, 38.5104934], [26.2692256, 38.5101785], [26.2690754, 38.5099812], [26.2689171, 38.5098931], [26.2561672, 38.503325], [26.249805, 38.5025442], [26.2494939, 38.5025358]]]}",osm-location-of-ii1i1-2i-iiiiui,precise,representative,2100,1700,38.52217078,"38.5221707836,26.228945547",26.22894555,,M,modern,"1700.0,2100.0",OSM location of ÎŸÎ¹Î½Î¿ÏÏƒÏƒÎµÏ‚ (island),island,,labeled feature,E mouth of Menderes Ã‡ay,,400,"island,"
"Horne, R.","26.3534197, 39.0724273, 26.3534197, 39.0724273",rmhorne,A peak on the Olympos range,"mountain,","{""type"": ""Point"", ""coordinates"": [26.3534197, 39.0724273]}",3bb3c53bc3c03bf3c2,precise,representative,2100,1700,39.0724273,"39.0724273,26.3534197",26.3534197,,M,modern,"1700.0,2100.0",Olympos,mountain,,settlement,AkpÄ±nar,,400,"mountain,"
"Becker, J.","27.368145, 38.360912, 27.368145, 38.360912",jbecker,Location based on OpenStreetMap,"mountain,","{""type"": ""Point"", ""coordinates"": [27.368145, 38.360912]}",location-of-Olympos-M,precise,representative,2100,1700,38.360912,"38.360912,27.368145",27.368145,,M,modern,"1700.0,2100.0",location of Olympos? M.,mountain,550696,quarry,"Tarti, on Lesbos GRE",,400,"mountain,"
"Horne, R.","26.0063954, 38.5572174, 26.0063954, 38.5572174",rmhorne,The peak of Pelinnaion mountain,"mountain,","{""type"": ""Point"", ""coordinates"": [26.0063954, 38.5572174]}",3a03b53bb3b93bd3b13bf,precise,representative,2100,1700,38.5572174,"38.5572174,26.0063954",26.0063954,,M,modern,"1700.0,2100.0",Pelineo,mountain,,settlement,near DurasallÄ±,,400,"mountain,"
"Horne, R., J. Becker","26.83333, 39.7, 26.83333, 39.7",rmhorne,Location of Mt. Ida / Kaz DaÄŸÄ±. Coordinates after GeoNames.org.,"mountain,","{""type"": ""Point"", ""coordinates"": [26.83333, 39.7]}",kaz-dag131,precise,representative,2100,1700,39.7,"39.7,26.83333",26.83333,,M,modern,"1700.0,2100.0",location of Kaz DaÄŸÄ±,mountain,,settlement,"Assarkaya, near YukarÄ± BeykÃ¶y",,400,"mountain,"
"Becker, J., A. De Graauw","25.586, 38.567, 25.586, 38.567",jbecker,"Coordinates after BAtlas, verified in Google Earth 2013 with reference to Wikipedia.","island,","{""type"": ""Point"", ""coordinates"": [25.586, 38.567]}",location-psyra-ins,precise,representative,2100,1700,38.567,"38.567,25.586",25.586,,M,modern,"1700.0,2100.0",location Psyra Ins.,island,,road,Gargara Â® Antandros Â® Adramyttium Â® Koryphas Â® Heracleia Â® Attaia? Â® S,,400,"island,"
"Becker, J.","26.19207, 39.15671, 26.19207, 39.15671",jbecker,Coordinates following GeoNames.,water-open,"{""type"": ""Point"", ""coordinates"": [26.19207, 39.15671]}",imagery-location-of-kolpos-kallonis,precise,representative,2100,1700,39.15671,"39.15671,26.19207",26.19207,,M,modern,"1700.0,2100.0",Imagery location of KÃ³lpos KallonÃ­s,water-open,,road,Myrina Â® Aegae,,400,"water-open,"
